Title,Price,Link
"15.6"" FHD TouchScreen Gaming Laptop: Intel i5! 16GB RAM, 512GB SSD! Windows 11",$279.99,https://www.ebay.com/itm/116625646506?_skw=laptop&itmmeta=01JXG950H7B70MM94ACWV1NRBH&hash=item1b276e23aa:g:xK4AAOSwqGloOdUJ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eWBiUGZTmhB6zt4FNFS1bUU7B6znKXdExxr2UIcD8XI6wcNH%2Ff9j5v3m1aDLeXnEr6WLRsyhrrB%2F6wMv4IHr0B8G1LFA8jwnif%2B%2FiuZkq2MZsF49YV7cVd57wQij6FhVlQ5keoohhwKY1uq2Q%2F8kJCELaxJN4BKDuw86uFjN%2BehLeS%2BEp2uR8xw4tCB%2FdekUyLBjklGMx756cqJkxbd1YFoz8IWLLIr%2FRlMW5zSwMSWQ%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"HP Probook 640 G8 14"" Intel Core i5 11th gen 32GB 512GB SSD Win 11 Pro Laptop",$259.99,https://www.ebay.com/itm/226801072336?_skw=laptop&itmmeta=01JXG950H71KB6XA7NYK9WFJTG&hash=item34ce65b8d0:g:7xsAAOSwt9FoQ3Wo&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fNrWEbIfVclz6Vnsz7QCRHEiKUpN9pu7KBszhN5fO0IthAVQwbN%2BCTnEIjMG6uFNocPsIKEEauIpYhqXEH%2F0cvCffAxir4tTkU73GbsmifnpJwprDD5xbJcRI%2FmkLeQpmf6W%2BaeqjS2dXJNmV3BreMTdUWWvXAQetd6q0rdGlvG0jL%2BM0z3hpnElgL0c8WcFFj2bluPkIfco3DvtuGpoVLO4OaUjnbACHJusY2u%2FEUxw%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
Acer Aspire 5 Laptop 15.6in 8GB 512GB SSD Intel i5 2.1GHz Certified Reburbished,$294.99,https://www.ebay.com/itm/256518979185?_skw=laptop&epid=18067533227&itmmeta=01JXG950H7AQB322Z2T9351H3K&hash=item3bb9b8fe71:g:DaMAAOSwjpdn9WZh&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fLmTNNCxH6PWO8RHaH4aSZZjdThonVw6wWwmUgl5D%2FQ251qvlM7dgViJSboA8qSlejQeaTtZ%2BquzLerFbOkyuJ%2BXsmONRRJ8J5Wtu8IKfOmm50xrYNFjscvPzn3VWP9dgz5AumTb95sggcKkeWte4OYCuGAWzE3Axu6DC6BjnrAESNBNRF7JcDELg%2Bcf1E0mW34FwwQTktXV8QLSBGWDRPdQAO1IY1AjJ4FL%2FjLnDOp7FZDQlYspznEweoYjuHQwPxtrVa36%2FxoA%2BaXmQhO7mU%7Ctkp%3ABk9SR4SJlInsZQ
"HP X360 11 G3 Touchscreen 2n1 11.6"" Laptop Pentium 4GB RAM 128GB SSD Windows 10",$100.91,https://www.ebay.com/itm/264476753478?_skw=laptop&itmmeta=01JXG950H76E5BCZE5M9GMJFZ8&hash=item3d940afe46:g:f-IAAOSwyNNn7Jwi&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fKaS9VvIoS8%2FeprWmRqLxl3uJ6M7tU04BlhiGSE8HcVlNguZ8niHutdlFpbLDDACR9fIjdlgmFimTT1Q49BvA0HxSxvoYC374Z9AtXAg9AG9WmkDmY%2Bb%2BkrKFMAcIOcSiVO85nZSYhdN12GJV842tElTVPnoOnDf8ZiNayMqHm4lhwzHSRAUQLAQsXCbn98UyFE%2BWL7Y%2B62AL%2FUNTf2vhwcIBTvcfrVbKq1TCGZmk8qw%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
Lenovo ThinkPad Light Gaming Laptop 1920x1080 6-Core i7 32GB 512GB SSD Win 11,$383.34,https://www.ebay.com/itm/256776833046?_skw=laptop&itmmeta=01JXG950H7QZTFD5X7A3T0QQ6D&hash=item3bc9178816:g:Ns8AAOSw0Q9oNm31&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dXp8W0%2Fj0VCF2pzwUez0SccERP6HKlL%2BHTLOuWS1NEnyn%2BPAhqDl8wFzIt3dy7hb3rcBYE7WZ8G88BEXYHmKuSog99E%2BSU9ySGhisqXpk%2FWCK5acv5x56qWzCIxit6Heh%2BAl0jHQ5y0WUyHSW8KPuvzMnbVy1CD4CuJN9EgYhfCQAMVf1Ynw66IqeoNeFpBYuKvmCkjX6Rjkn%2FVsIbs4rvENlFQZWAkC0ym%2BnXAvAIW%2F%2BJCMphfJlBY9KwhFX85BX9OnwCbbnx7PPddYrOtQNA%7Ctkp%3ABk9SR4SJlInsZQ
"Dell Latitude 7400 14"" Laptop i5 8th Gen 256GB SSD 16GB RAM Win 11 Pro (AB) C",$116.96,https://www.ebay.com/itm/196442643709?_skw=laptop&itmmeta=01JXG950H7R61X62XG21V29S8X&hash=item2dbce4dcfd:g:13AAAOSwFPdnP0mx&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dFG1peOuj6E7KUmzBZPedqdWYmhP0hTTLKchRQRoXgUZfTENqy%2FZhr5XaBx277Fw%2B2mlnqxJwjyToh6c1RtOGuDmcNpoDwertGnax4%2F1yNt5QWCMD5eqce9s2UfTTfdaTV8dTCgwGbDVym58kDR0DnfFCGFYiK7Q5e2YG%2FaA%2FaONdh71y0unUQIKqVDoo5nTOQy5vNRnIkU%2B1omidcYRMgg%2F4xvkReIzXLuaLMRm3gLQ%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"Dell Latitude 3190 Intel N5030 , Windows 10, 4GB, 128GB SSD Good Working",$59.00,https://www.ebay.com/itm/306317546881?_skw=laptop&itmmeta=01JXG950H7TP41T83MTESPD0V3&hash=item4751f2d581:g:Y9MAAOSwoyFn4uUq&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eNsfG3eHlUHJeL905dZqVOzb2z05vtLnLwD%2FV1pFNNP4vb4evhNbNd8rh8ypyKhr59Doo5Ic922%2FWjs7sVAf3fMBDgye47vFvOX1E3Uu9lr9rCT3NJTiZ1JwENqUsq2AHIVCt091vxAmWO%2BFisQjCNskhQ%2FHKKNdAZ18HRJqNaBHa5%2FsaGawsIF81gcg8PaLDHYRDzrzHSnMIiprZw5wlOF7Yr6iGmo36ay%2BmwSg%2FRxg%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"HP X360 11 G5 2-in-1 Touch 11.6"" Laptop Pentium 8GB RAM 128GB SSD Windows 11 Pro",$137.52,https://www.ebay.com/itm/265369330737?_skw=laptop&itmmeta=01JXG950H7Z2ECW5VT3R075WE9&hash=item3dc93ea431:g:p34AAOSwCCxoQQfO&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1er%2B7kHXoLMhUBYXcip9mNdBTo0Ok%2BPZXXWRSfhzOR68wTjI2hNiH4R1R3bT1GUl4hEIQ8hTDrLNNTGtl5844Pb4rValnxrbL1oU8m3VKn%2BOeb3XQi8AOVOd278vsvmpWiwYGObj0O8QMVSEWcr80ssqvi5gyrV%2BocguvbhAy8SclXfR3W0LROplNYWPp53nBvaBLJ2HMugs%2FPDwbBja%2F3JrWn0GAQRgBUv5P%2BWmy6M8Q%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"NEW LISTINGMicrosoft Surface Laptop 4 Used 13.5"" (i7-1185G7 @ 3.00GHz, 16GB RAM, 256GB SSD)",$180.00,https://www.ebay.com/itm/336009046914?_skw=laptop&itmmeta=01JXG950H7WYMHDGE192R73NBT&hash=item4e3bb32b82:g:rj4AAOSwAr5oScB6&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cBBhpTxWV02VFFvEmjVRW80HLmRep%2FJDQeBOoxdcKn%2B0h7ZfdwUkEDq2SILivF5bHqEysWA%2FDalve4YAQrzBUtbPnsDMZACj6OXU7iRBg65YRGSAMTDXHI9KTfRGELu1DQdKu127o1SgHzN7bnlSoVb7gMn7KiDYQTrrzetGtqUFMFpSE818Pq1gKSFrQj1T1%2FukSoTR3cc9r4nPN1vYDTTYpsZxy3uZtzdElCAEw9nw%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"HP 15.6"" Touch Laptop, 6-Core Intel i3, 16GB RAM & 1TB SSD, W11 Pro, Open Box",$375.00,https://www.ebay.com/itm/146004955987?_skw=laptop&itmmeta=01JXG950H7XC9RDMQ3FRSZDVQE&hash=item21fe92d353:g:R78AAOSwie5nv5ph&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d2ycjCi1YT6iXPDQuRy%2Fo5WVvLmRzJpIMTt0C7ZnoCeLZ7OsFCnnPUPZhLVfBKY3uB%2FljjKuEngBRw3SMib%2BrI2LU94vhkvKJMSRQvAbKPxSn%2FBMN6FOdPF4mn0IHYr4AWY15uTJUwx%2BI3xUB3OQ%2Bt7n8LPMCc5uuQkcYA5TWyvz3odujTjP0lz01DIp%2BpGi2xrTit5dB5al%2FsXAfbmKweeA06bhlVEw%2FPEez2ra2Ulg%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
HP EliteBook 840 G5 i5 9Gen. 8GB RAM 256GB SSD With Docking Station,$129.99,https://www.ebay.com/itm/306343850147?_skw=laptop&itmmeta=01JXG950H7PJ0CRDDYSTE5ZP28&hash=item47538430a3:g:gKkAAOSweipoRt6y&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d5eoXD0gziaERVKlQTUcYM2PUkdDBzxeBEojly%2FEoXGKD7CyGzBqcwgn96rS5pHAng3dK9cF2FK%2BJ7lxexz1daAJUxVUwCedkbbr5jNk8y3G4F71veUqfj296nbSvjUjkG7r6XuZ2jlC79Y5nBMnLC0W6v17%2FppNQbjTlt5hTabDfMN5oBzr90JI8bG1OvIpSTRLaqdy9ftGmaYh%2FKZE2oIXvsi%2Fu2aIa2PzE6u5stVQ%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
Acer Aspire 3 Laptop 15.6in 128GB AMD Ryzen 3 7320U 2.4GHz Certified Refurbished,$199.00,https://www.ebay.com/itm/256195038210?_skw=laptop&epid=10062450742&itmmeta=01JXG950H7VBF376MF76SPPCAX&hash=item3ba66a0c02:g:1mwAAOSwYKZnYJYg&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1drdmKY1zfTquN9rNJCAX9DiiqSz6pMYqznyYwm4%2FdK7pYwoTNoULlJCF8MuXQglhUrKXnLUV8dH16SoxhrrPvNALhi6Ch0n20JIiAq4s3IFnHBQ5CTKrOgEdSzXTaviY859GQULb%2Bc9GO5uLdt1SlCmcpsv2h6JpQ6itm%2Fv2BpVdJLNxCAt%2FAnUPvdQLK2Z7SZ7PTjyggLQ7fMSTPilpwcxogtq4m8U2Qg96p3j7TRQw%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"HP Elitebook 830 G8 Laptop Intel i7-1185G7 32GB 512GB 13.3"" FHD Touchscreen W11P",$367.49,https://www.ebay.com/itm/387502998584?_skw=laptop&itmmeta=01JXG950H7F6WT89CMTPMEK2QH&hash=item5a38fa8438:g:SBsAAOSwUXRnEVU9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1evqC6EXXQBn%2F3hDO3sN5994da%2BLr2Z4vLChYmv3TEudUVEEIuet%2FZtCfEJs9nd0oWTuF7m%2BcpQZ%2FgTHV92tXjQtO41HewgoCzmHqeF5VDyTcOvNBP7vEfa7Z7JDnX5578rmJ9CiniC1szSNc%2FIRVcabeAJaKkXExGl1FJwz5k3Nd5Wr3HYBnmtPnKHBwaTuLMDA8hEGOpXHAarzG1m0SAETu0bME05xMZcpPz7RkDuhg%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"Microsoft Surface Laptop 3 1872 15"" Intel i5-1035G7 16GB 256GB WIN11 PRO Touch",$179.95,https://www.ebay.com/itm/297395791593?_skw=laptop&itmmeta=01JXG950H7T039NHHB2A0M7Y5J&hash=item453e2ba6e9:g:aIYAAOSwNZ5oRyKG&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cQoJFylok80s3uDmw6JsrW0pNAdVqSwLRshJx0t2ANkWiNYc8onkYjDOgIE6Cgv4SInDWz%2Fu14tgG7L4%2BBMz63gI6QdS7%2Bn%2FqyLKehS9IoISxDTLHKINZZPUkj16M2mo8YaqKSNV8K5bdt73xPIJPav8tMLMH67i6CRmlgsIN3T5TSA25jizzdrYfwy6lV1o6CTfxv0oVovOt5qNXZ2N8BA40zCvEN6hwv7VRlUpTa%2BA%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"NEW LISTINGDell Latitude 5521 Laptop i5 11th gen, 16 GB RAM, 256 GB SSD, Windows 11 Pro",$225.00,https://www.ebay.com/itm/197425419072?_skw=laptop&itmmeta=01JXG950H77BMN6CB9ANXAJDJM&hash=item2df778d340:g:blgAAOSwFsloSdiv&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eKBRVfk11R%2FJmzOWo62oPJaV2z7SQqdnlSqi%2F2pfRzU4VGa9MLlHifxVpMiXicCmbv2JC6aya0cWym08rTmKIWZntf7NV1sVMaehxBxdqLGD7jwZp2kjWBsy4GolzFHpqjyArp%2B%2FMigZLeNcou5b83AvdAFkuHgH6rzXfY4l2X%2FtZR%2B%2F0VAmOvD27aSPPf4iOd9Xe01%2Fu8PctJsHBLHImX42EiQV2wzlp4Mnb2qv3I9exeD1N6pVxvKJHECkT2qr1XRfGGLeBRI5BybNgvlSf%2F%7Ctkp%3ABk9SR4SJlInsZQ
"~OVERSTOCK~ 15.6"" HP EliteBook Laptop PC: 16GB RAM ~ 1 TB Storage! Windows 10!",$169.95,https://www.ebay.com/itm/115733078719?_skw=laptop&itmmeta=01JXG950H7EKST7N9GZF96JEMH&hash=item1af23aa2bf:g:KVwAAOSwlUBnq~mZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f64zsD--P3x2HyY3dEulf4a5D2o9Fo1cimf9efSHwWTCuqFIEBaftFk0JGHZgD%2FOnQBuEYy3qt%2FJY9GNmvvY%2B4mKJlUPbdjzh1Q2s68h%2B3agViCds1Gdbh%2FgGOnEV25L%2B%2FpEmJ4Ra7bS726ivykl6oJYdE9UkD0v%2B6kqC7tV1Hzwa5TIk2d8Jvu%2B9XotZEKCQCa8Do%2FWwkIAEAPkmWs6v4Mh5F8el0%2BPu9E3C7dD%2FNLA%3D%3D%7Ctkp%3ABk9SR4SJlInsZQ
"Microsoft Surface Laptop 2 13"" 8GB SSD 256GB Silver 2018 - Used Good",$89.99,https://www.ebay.com/itm/306345674246?_skw=laptop&itmmeta=01JXG950H7HX38PFWPRVW94163&hash=item4753a00606:g:SBEAAeSwR1BoSHt0&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fzpujrkRRowgITAJVMt4Yj3cr1FjSSIu6GSDQ6sodsDsWKspoisi44NV5xYPJCqbJWNssUeghZcI9UJUXpxggD3pSc9xiG%2FroeROAAz4JPoS1Xi1LNyVYN3zBMhAvzupP3bJCkZ%2BMcjAy%2Ft679uQgYCVckYNIfF53KR4wf%2FbCZ4gQ%2ButIm2HgjOC0WFHN8PjTYKg24ysO71y4O2%2FwxhZfDGCFbbmMy0vPvGVtIesO5SjFPeCbF2EIel1cLC5Zr%2B0v%2FWqtABOnWuskoIKzIf%2BZ6%7Ctkp%3ABk9SR4SJlInsZQ
"HP EliteBook 840 G1 14"" Laptop PC Core i5 16GB RAM 256GB SSD Windows 10 Pro",$152.82,https://www.ebay.com/itm/266817215036?_skw=laptop&itmmeta=01JXG950H7Z95TGS3V20AKFDG9&hash=item3e1f8b9a3c:g:n2gAAOSwtj9oR6GA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cioF60ALxs9uNXmV5nVpF57fz5OEMXUq0EDX%2Bmnhag0jqvaFPhHtWWqJgQXKQlHMbVQIy1jel85AzFVyHZ4%2B%2FmOYdFU%2FAA8X259Pnn6JYrMGJDtoO8BGCVzm4R8p%2BweZSepzK%2Bj6JxpeH66CFXcF2%2BT9f6t2%2BarXdDVPjXzuNtuxPKuMudN8pk%2B8AxdI8KnwxpG2QRtudjjELeVMTXTw%2FYI27WO%2BkVDQN%2B%2FKuJvEOcgw%3D%3D%7Ctkp%3ABlBMUISJlInsZQ
"Dell Latitude 5420 14"" Laptop Quad Core i5-1145G7 16GB 256GB HM9HH Touchscreen",$199.75,https://www.ebay.com/itm/277074574382?_skw=laptop&itmmeta=01JXG950H765HQWYRMZ83BPB07&hash=item4082ee7c2e:g:D-8AAOSwUxFoETWW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fKJu4yJyaHoWqP07cp3oUphaiyeGfgUpPGmK%2BWgiTxgxnQD%2FzzOUjpm6COMKjfjNhy7wAJqMzKaQ%2BeJzvAyBTIRTWsBwJT1y%2Fet1UKHTc%2FgXo%2B3fffsz5k7iVobmkm5YNjOrnoWE7FwJkjB8QP%2FTFKZeKQ2SWBzd5%2BkmG73J70ACW%2Bv2DnhfF%2F%2BZ0jMawRaafiHdlR4vq4e7S3%2F8AZwjoG7C87lIhGkbXYjMuafs87Hw%3D%3D%7Ctkp%3ABlBMUISJlInsZQ
"14"" Dell Latitude Laptop PC: Intel i5! 16GB RAM~256GB SSD! Windows 10 Pro!",$189.99,https://www.ebay.com/itm/116124076047?_skw=laptop&itmmeta=01JXG95D4KPDSEXV7BB8NCPH73&hash=item1b0988c80f:g:tZEAAOSwxeZnROlg&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dW46kXOnpZK2ESih1J6G9gbvZUZ8bqliIpFfDwvEjuzJdSMNOSFFtcEOn7cArePS8rBPCzIsOaiv5tXMNOhYUZ6CaubunaKVKbtMJaTGJ20LoTVHk%2FbwTW9uFjCqobYCa064vO%2FM0OPvkfmVIFftkUfeXyDOdsymDJfHFODqCtaWlWPrfnoTq7t%2FnqCM2MFzLzWXczqqQM5%2BOGiFa1imbdRpQRZUeJXhglbR410OeQiQ%3D%3D%7Ctkp%3ABlBMUOjSlYnsZQ
"Dell Latitude 5420 14"" Laptop Quad Core i5-1145G7 16GB 256GB HM9HH Touchscreen",$199.75,https://www.ebay.com/itm/277074574382?_skw=laptop&itmmeta=01JXG95D4KPQ1PWQ3CBGDAF9F9&hash=item4082ee7c2e:g:D-8AAOSwUxFoETWW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fKJu4yJyaHoWqP07cp3oUpUgKxvVRLG5vNIGrwpMuyundiAokWve2VtQ4s6tXX9Dd4zdcOFcChOxPN4yi0fk0ePCh6hbyMLbZwvMZhCOr9Rhed0rH7pWrP8Wl6fIl0kcpkYW9nbsJfd5lGcWwP5Azk9km8etXjySOJjr%2F0cAXvBKgHTApZMglOsVkUcevrl--5REFhQ6m7MgtxRZ85%2BajpNINvywKmbhMDgdUgi1Zs9w%3D%3D%7Ctkp%3ABlBMUOjSlYnsZQ
2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,$258.80 to $274.00,https://www.ebay.com/itm/116345882068?_skw=laptop&itmmeta=01JXG95D4KXQYA0J81EY7G4970&hash=item1b16c145d4:g:06sAAOSwy7hm~sau&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d9gg1KalMnzncS6Xu2cuu3rJIV9u8GluFZo65IfuP4oDgza1khhTaiuFc8C7Z5o2WO7SGnLLpEOOgdDlQhceZUbolrOM1i6ahODhOcSKObopnhNAGGo%2BKlu8zvCN%2Fs0rTNYbE4FC48WItWeU8fE4QC0KjxcX7%2Bi0%2BIBBV9my6kfXkzof0g9LRxgxb%2BTJLRaS70UFD56p7q9HVF422kVfpE5uis3YI1vPbcjFni%2FMBc%2Bw%3D%3D%7Ctkp%3ABlBMUOjSlYnsZQ
"*UPGRADE YOUR TECH GAME* Dell Latitude Laptop: 16GB RAM, 1TBSSD, Windows 10 Home",$179.95,https://www.ebay.com/itm/116535721693?_skw=laptop&itmmeta=01JXG95D4KAHN62R7AF0QV940E&hash=item1b2211fedd:g:I0cAAOSwB3Nn5AzT&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fztvuu1H4wikPKwKCz%2FJk%2FZ1ZkecHgLinYXh6aLU6Dt3MkbG00kNL%2BIwImMlGh6l%2BP6zfdoDcmD9%2Bywen9iA5CWmlRH%2Fcnevtnyb4WuocluQWLqXy6NK84%2Fp%2F%2BZAKIlyzpSBTEr3Dh1Cnhv8VwYYjwnvlUp2slFE%2FDWP9Y9VThu5W1w60tZ5ek8mo1AIb9phY%2FAxaVSAWx4XrsqFC3zxwI0FIu2gLoG2vVAMRPrRGu5A%3D%3D%7Ctkp%3ABlBMUOjSlYnsZQ
HP EliteBook 840 G5 i5 9Gen. 8GB RAM 256GB SSD With Docking Station,$129.99,https://www.ebay.com/itm/306343850147?_skw=laptop&itmmeta=01JXG95D4K99XBYTRJWWF303JP&hash=item47538430a3:g:gKkAAOSweipoRt6y&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f5adFwVWYxIXTxbe2A%2BT6VdjfWku7VEtZJyLbVM6R6rCD6jbsPu1dxyzVv%2FOUTEvTnJm2b1ziF5f7MJWXJgipNztzkS2HvfBr2ws5m%2B%2FGw%2BYV%2FymHcMIboqgfcaA7VtH1%2BuYDYjKRakf5tF3YPIEqNcOZQi9CImhfgFBpwd0TepNmWir8txgQW96mxfRDAcam8Sph%2F8sXuYvc3RqlAEUC9bNLawq1RSovbtCn%2FsMcfMQuLH7k0pMfQtqu9FE3yjyR50tctSzCQxgrHX3GDPmSX%7Ctkp%3ABk9SR-jSlYnsZQ
"HP Laptop Convertible 2-in-1 Touchscreen 11.6"" 4GB RAM 128GB SSD Windows 10",$120.60,https://www.ebay.com/itm/255080719892?_skw=laptop&epid=238317140&itmmeta=01JXG95D4K60G1W9AECJNYY9CC&hash=item3b63fee614:g:Cd0AAOSwXUVn0puC&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d%2BJ5PJ8Fm9R11Bp51fF6CB1cWRdbYqTyqFooAm3fTeC2fItvVC9z7e99pP8w8UPNV9MUMu00xHmUVevdRTpIlCIE%2FU%2F7cxAjN7QfmuxsX6QEOCbc92vWhoWjK4NuqZLe3pPd6mG66zV7HhdhBJ5D%2F7hc8cqstKzju%2BplscGrFqa78lhS0Q7yJw0FiKTD4BTdxiDRDvQZL58CV64RhILhZqUc0OtSvmA04PCVQb8czKm6zNfZHZ5C11xYjXwNouvLZ6wLvJDhJBfPe0dTbwjh%2F2%7Ctkp%3ABk9SR-jSlYnsZQ
"Microsoft Surface Laptop 3 1872 15"" Intel i5-1035G7 16GB 256GB WIN11 PRO Touch",$179.95,https://www.ebay.com/itm/297395791593?_skw=laptop&itmmeta=01JXG95D4K8QN0BXRNFRRM4WHZ&hash=item453e2ba6e9:g:aIYAAOSwNZ5oRyKG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eoSgYI3QpWAYy1qDUH0NEGEAhZvtaLrSEUo6Tcnv2bUGVeiRarlILJgRAOCC7ZLspnPI8l1pV7d78wgzEiwpvJAbMsZyzVFUKUrWRfypcDcSz6hosrw4hWBCf9ONZqdLlIoutnM13tPwE413EwD6gYepHxZWC7I4NZv%2B0P3emzvJxR0RI1jQcneriCgbVxMepnNtj%2BhNWNDsRxU%2FxbMI7fud1ME%2BCmtPwdJOM5etoTgovSQKYk9gXfntw4dXXjDFsa1k5W4FunkSDWp8ejlaNk%7Ctkp%3ABk9SR-jSlYnsZQ
"14"" Lenovo ThinkPad X1 Carbon Laptop: Intel i5! 8GB RAM ~ 512GB SSD! Windows 10",$159.99,https://www.ebay.com/itm/116069681587?_skw=laptop&itmmeta=01JXG95D4KRRJ4R1WVSXCEGGEV&hash=item1b064ac9b3:g:tZwAAOSwrr5n4vRu&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d5sI05ttxhAV7bYDLQvYExbUPtcZRV6zGmH7f%2FXHyYfzmUlkW%2FdspUvZIXhrA2o4VF1BW413uL0EZeOWRWdW%2BcH1IM7QdmbkqLi0zlD52DK7mL3X3l9%2BV0vnFutAk7Rbk3v6u9NS%2Bb6Pnmow46esh3df1qQxpOgzEFCycEjVM%2B4TpgYk0%2FFF6l3VqSYifj--yko1pBkYgBoH8ieTnyvthBwCeSHI1clQlFIc1%2FCe2OCw%3D%3D%7Ctkp%3ABk9SR-jSlYnsZQ
"Dell 15.6"" Touchscreen Laptop Windows 11 Intel Core i5 4.40 GHz 64GB RAM 4TB SSD",$339.99 to $737.00,https://www.ebay.com/itm/335720448847?_skw=laptop&itmmeta=01JXG95D4MDVG7KCDE5MP73ZX6&hash=item4e2a7f834f:g:SJ4AAOSwH5poBr2V&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fTwFRQsjIc%2Fe5Xo2mKsbOzTO2jlQ7MTQN3f8wF5sFgpk1%2FaF5fLH2wbbbWOxxAx6D%2B%2Bo4uoECPo4A83XOuUH7HagU5WuG3PrKHBi4zWwS54u%2B2y345u5r3xYr2fcGk5LtwWz%2B1kAxtNHFGogtPsm3VCaNsMnK7eeLFv6dC01Q1ABvYzDUpvWP1egrhishrltq302ICzp4ezKNNbG5S%2Fm2zEvKl0tvETVRR8EtHOIBdxg%3D%3D%7Ctkp%3ABk9SR-jSlYnsZQ
Acer CB514 - 14in Laptop Touch 8GB 512GB Intel i3 1.8GHz Certified Refurbished,$188.99,https://www.ebay.com/itm/276553848429?_skw=laptop&epid=8069446230&itmmeta=01JXG95D4MQVZ183GJ46NQD56E&hash=item4063e4d66d:g:Zy4AAOSwhLFnYJ8T&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f1nl5KAzLdI0XAHboRJ%2FbT%2BWMNhKVafx%2Bh2hH2J3nfXVFNa3Cu9FspH19kZJIPor1UHYnS6j%2FRnUZTU7dapb2L5y1FWj7DnNTwcIZyp%2FyUOP7uVo--8w90oWz65OXUxYvCZg10fANF9gZeP3QiuST5fHjZWWYhl%2FrhkjG6VowuyiRBCIlidM3xq%2BLp3FMYSZgZhsRTV4tG%2BfBEgfdGGK05Ho3h9K8Q9VXc8LaKYFQyzC54xeg0XePFRlm0AorQNTaa0GhpGtnmToQrkDlCmX1U%7Ctkp%3ABk9SR-jSlYnsZQ
"14"" Dell Latitude 5400 Laptop – i7 8th Gen | 8GB RAM 256GB SSD | Windows 11 Pro",$199.99,https://www.ebay.com/itm/146445491478?_skw=laptop&itmmeta=01JXG95D4M4VE6N4F8D9XY61EA&hash=item2218d4dd16:g:BWIAAOSw71VoSZX7&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eD7%2B4uvkWBT94mY6B9%2FumzzTEx3eEXI98U6pyK0j3ZD2oKcfUXHmU75vyDjq%2BIL0p0hqyV3vvUTp9VSpgtrGvrM0w7Ck%2FSbUpiKham9T2GIVwZrsOcXwQg%2BxvOCDV5LTkB1LaPU%2FKW7E3u4hGKOMWTwh9C03D%2B9AhUfEReMNqIWiH8sBp2nWqd8GYCenbsDW%2FvHnsDzvNsKHg1jb0LbsDIYcO--oeNZSqrhCpXFBQlIbCx%2FVtMUSuv4HqeCZV1eSl006MC9QdBeVMYUJhKwCOx%7Ctkp%3ABk9SR-jSlYnsZQ
